fajl;algoritmus;tipus;sulyozas;ladak_szama;futasi_ido_sec
class3\4d_class3_1000_01.csv;FFD_prod;lada;nincs;539;0.3818
class3\4d_class3_1000_01.csv;FFD_avg;lada;nincs;539;0.3756
class3\4d_class3_1000_01.csv;dot_product1;lada;average;538;4.9615
class3\4d_class3_1000_01.csv;dot_product1;lada;exponential;539;5.2322
class3\4d_class3_1000_01.csv;dot_product1;lada;reciprocal_average;538;4.9247
class3\4d_class3_1000_01.csv;dot_product2;lada;average;546;6.8466
class3\4d_class3_1000_01.csv;dot_product2;lada;exponential;546;6.8933
class3\4d_class3_1000_01.csv;dot_product2;lada;reciprocal_average;568;6.8906
class3\4d_class3_1000_01.csv;l2_norm_of_slacks;lada;average;539;5.2794
class3\4d_class3_1000_01.csv;l2_norm_of_slacks;lada;exponential;539;5.0394
class3\4d_class3_1000_01.csv;l2_norm_of_slacks;lada;reciprocal_average;539;4.9422
class3\4d_class3_1000_02.csv;FFD_sum;elem;nincs;549;0.3608
class3\4d_class3_1000_02.csv;FFD_prod;elem;nincs;550;0.3569
class3\4d_class3_1000_02.csv;FFD_avg;elem;nincs;549;0.3582
class3\4d_class3_1000_02.csv;FFD_sum;lada;nincs;549;0.3611
class3\4d_class3_1000_02.csv;FFD_prod;lada;nincs;550;0.3639
class3\4d_class3_1000_02.csv;FFD_avg;lada;nincs;549;0.362
class3\4d_class3_1000_02.csv;dot_product1;lada;average;549;4.9558
class3\4d_class3_1000_02.csv;dot_product1;lada;exponential;549;5.0437
class3\4d_class3_1000_02.csv;dot_product1;lada;reciprocal_average;548;4.9275
class3\4d_class3_1000_02.csv;dot_product2;lada;average;554;7.2857
class3\4d_class3_1000_02.csv;dot_product2;lada;exponential;553;7.4628
class3\4d_class3_1000_02.csv;dot_product2;lada;reciprocal_average;558;6.9992
class3\4d_class3_1000_02.csv;l2_norm_of_slacks;lada;average;549;5.1311
class3\4d_class3_1000_02.csv;l2_norm_of_slacks;lada;exponential;549;5.064
class3\4d_class3_1000_02.csv;l2_norm_of_slacks;lada;reciprocal_average;549;5.1306
class3\4d_class3_1000_03.csv;FFD_sum;elem;nincs;548;0.3448
class3\4d_class3_1000_03.csv;FFD_prod;elem;nincs;548;0.3546
class3\4d_class3_1000_03.csv;FFD_avg;elem;nincs;548;0.3614
class3\4d_class3_1000_03.csv;FFD_sum;lada;nincs;548;0.3637
class3\4d_class3_1000_03.csv;FFD_prod;lada;nincs;548;0.3642
class3\4d_class3_1000_03.csv;FFD_avg;lada;nincs;548;0.3608
class3\4d_class3_1000_03.csv;dot_product1;lada;average;547;4.939
class3\4d_class3_1000_03.csv;dot_product1;lada;exponential;548;4.9691
class3\4d_class3_1000_03.csv;dot_product1;lada;reciprocal_average;547;5.0177
class3\4d_class3_1000_03.csv;dot_product2;lada;average;554;7.0274
class3\4d_class3_1000_03.csv;dot_product2;lada;exponential;553;7.4793
class3\4d_class3_1000_03.csv;dot_product2;lada;reciprocal_average;554;6.9756
class3\4d_class3_1000_03.csv;l2_norm_of_slacks;lada;average;548;5.1408
class3\4d_class3_1000_03.csv;l2_norm_of_slacks;lada;exponential;548;4.9468
class3\4d_class3_1000_03.csv;l2_norm_of_slacks;lada;reciprocal_average;548;5.1075
class3\4d_class3_1000_04.csv;FFD_sum;elem;nincs;546;0.3472
class3\4d_class3_1000_04.csv;FFD_prod;elem;nincs;545;0.3601
class3\4d_class3_1000_04.csv;FFD_avg;elem;nincs;546;0.3538
class3\4d_class3_1000_04.csv;FFD_sum;lada;nincs;546;0.3655
class3\4d_class3_1000_04.csv;FFD_prod;lada;nincs;545;0.3518
class3\4d_class3_1000_04.csv;FFD_avg;lada;nincs;546;0.3534
class3\4d_class3_1000_04.csv;dot_product1;lada;average;544;4.9224
class3\4d_class3_1000_04.csv;dot_product1;lada;exponential;544;4.872
class3\4d_class3_1000_04.csv;dot_product1;lada;reciprocal_average;545;4.908
class3\4d_class3_1000_04.csv;dot_product2;lada;average;553;6.8552
class3\4d_class3_1000_04.csv;dot_product2;lada;exponential;551;7.1834
class3\4d_class3_1000_04.csv;dot_product2;lada;reciprocal_average;576;6.903
class3\4d_class3_1000_04.csv;l2_norm_of_slacks;lada;average;546;5.0017
class3\4d_class3_1000_04.csv;l2_norm_of_slacks;lada;exponential;546;4.9955
class3\4d_class3_1000_04.csv;l2_norm_of_slacks;lada;reciprocal_average;546;5.0589
class3\4d_class3_100_01.csv;FFD_sum;elem;nincs;56;0.0045
class3\4d_class3_100_01.csv;FFD_prod;elem;nincs;56;0.0044
class3\4d_class3_100_01.csv;FFD_avg;elem;nincs;56;0.0041
class3\4d_class3_100_01.csv;FFD_sum;lada;nincs;56;0.0041
class3\4d_class3_100_01.csv;FFD_prod;lada;nincs;56;0.0039
class3\4d_class3_100_01.csv;FFD_avg;lada;nincs;56;0.0035
class3\4d_class3_100_01.csv;dot_product1;lada;average;56;0.0507
class3\4d_class3_100_01.csv;dot_product1;lada;exponential;56;0.0544
class3\4d_class3_100_01.csv;dot_product1;lada;reciprocal_average;56;0.056
class3\4d_class3_100_01.csv;dot_product2;lada;average;57;0.075
class3\4d_class3_100_01.csv;dot_product2;lada;exponential;57;0.0733
class3\4d_class3_100_01.csv;dot_product2;lada;reciprocal_average;56;0.0801
class3\4d_class3_100_01.csv;l2_norm_of_slacks;lada;average;56;0.0582
class3\4d_class3_100_01.csv;l2_norm_of_slacks;lada;exponential;56;0.0591
class3\4d_class3_100_01.csv;l2_norm_of_slacks;lada;reciprocal_average;56;0.0605
class3\4d_class3_100_02.csv;FFD_sum;elem;nincs;57;0.0038
class3\4d_class3_100_02.csv;FFD_prod;elem;nincs;57;0.0042
class3\4d_class3_100_02.csv;FFD_avg;elem;nincs;57;0.004
class3\4d_class3_100_02.csv;FFD_sum;lada;nincs;57;0.0041
class3\4d_class3_100_02.csv;FFD_prod;lada;nincs;57;0.0043
class3\4d_class3_100_02.csv;FFD_avg;lada;nincs;57;0.0042
class3\4d_class3_100_02.csv;dot_product1;lada;average;57;0.0602
class3\4d_class3_100_02.csv;dot_product1;lada;exponential;57;0.0605
class3\4d_class3_100_02.csv;dot_product1;lada;reciprocal_average;57;0.0623
class3\4d_class3_100_02.csv;dot_product2;lada;average;57;0.0771
class3\4d_class3_100_02.csv;dot_product2;lada;exponential;58;0.0753
class3\4d_class3_100_02.csv;dot_product2;lada;reciprocal_average;58;0.0749
class3\4d_class3_100_02.csv;l2_norm_of_slacks;lada;average;57;0.0571
class3\4d_class3_100_02.csv;l2_norm_of_slacks;lada;exponential;57;0.0593
class3\4d_class3_100_02.csv;l2_norm_of_slacks;lada;reciprocal_average;57;0.0599
class3\4d_class3_100_03.csv;FFD_sum;elem;nincs;56;0.0035
class3\4d_class3_100_03.csv;FFD_prod;elem;nincs;57;0.0038
class3\4d_class3_100_03.csv;FFD_avg;elem;nincs;56;0.0036
class3\4d_class3_100_03.csv;FFD_sum;lada;nincs;56;0.0037
class3\4d_class3_100_03.csv;FFD_prod;lada;nincs;57;0.004
class3\4d_class3_100_03.csv;FFD_avg;lada;nincs;56;0.0037
class3\4d_class3_100_03.csv;dot_product1;lada;average;57;0.0508
class3\4d_class3_100_03.csv;dot_product1;lada;exponential;57;0.0512
class3\4d_class3_100_03.csv;dot_product1;lada;reciprocal_average;56;0.0522
class3\4d_class3_100_03.csv;dot_product2;lada;average;57;0.07
class3\4d_class3_100_03.csv;dot_product2;lada;exponential;57;0.07
class3\4d_class3_100_03.csv;dot_product2;lada;reciprocal_average;57;0.0759
class3\4d_class3_100_03.csv;l2_norm_of_slacks;lada;average;57;0.0522
class3\4d_class3_100_03.csv;l2_norm_of_slacks;lada;exponential;57;0.0523
class3\4d_class3_100_03.csv;l2_norm_of_slacks;lada;reciprocal_average;57;0.0535
class3\4d_class3_100_04.csv;FFD_sum;elem;nincs;58;0.0038
class3\4d_class3_100_04.csv;FFD_prod;elem;nincs;58;0.004
class3\4d_class3_100_04.csv;FFD_avg;elem;nincs;58;0.0037
class3\4d_class3_100_04.csv;FFD_sum;lada;nincs;58;0.0037
class3\4d_class3_100_04.csv;FFD_prod;lada;nincs;58;0.004
class3\4d_class3_100_04.csv;FFD_avg;lada;nincs;58;0.0038
class3\4d_class3_100_04.csv;dot_product1;lada;average;57;0.052
class3\4d_class3_100_04.csv;dot_product1;lada;exponential;58;0.0525
class3\4d_class3_100_04.csv;dot_product1;lada;reciprocal_average;58;0.0544
class3\4d_class3_100_04.csv;dot_product2;lada;average;58;0.0734
class3\4d_class3_100_04.csv;dot_product2;lada;exponential;59;0.0744
class3\4d_class3_100_04.csv;dot_product2;lada;reciprocal_average;60;0.0707
class3\4d_class3_100_04.csv;l2_norm_of_slacks;lada;average;58;0.0585
class3\4d_class3_100_04.csv;l2_norm_of_slacks;lada;exponential;58;0.0562
class3\4d_class3_100_04.csv;l2_norm_of_slacks;lada;reciprocal_average;58;0.0579
class3\4d_class3_500_01.csv;FFD_sum;elem;nincs;275;0.0849
class3\4d_class3_500_01.csv;FFD_prod;elem;nincs;275;0.0926
class3\4d_class3_500_01.csv;FFD_avg;elem;nincs;275;0.0959
class3\4d_class3_500_01.csv;FFD_sum;lada;nincs;275;0.0977
class3\4d_class3_500_01.csv;FFD_prod;lada;nincs;275;0.0981
class3\4d_class3_500_01.csv;FFD_avg;lada;nincs;275;0.0943
class3\4d_class3_500_01.csv;dot_product1;lada;average;275;1.2835
class3\4d_class3_500_01.csv;dot_product1;lada;exponential;275;1.2253
class3\4d_class3_500_01.csv;dot_product1;lada;reciprocal_average;275;1.262
class3\4d_class3_500_01.csv;dot_product2;lada;average;280;1.8448
class3\4d_class3_500_01.csv;dot_product2;lada;exponential;278;1.7917
class3\4d_class3_500_01.csv;dot_product2;lada;reciprocal_average;288;1.7323
class3\4d_class3_500_01.csv;l2_norm_of_slacks;lada;average;275;1.2396
class3\4d_class3_500_01.csv;l2_norm_of_slacks;lada;exponential;275;1.2541
class3\4d_class3_500_01.csv;l2_norm_of_slacks;lada;reciprocal_average;275;1.2422
class3\4d_class3_500_02.csv;FFD_sum;elem;nincs;278;0.0872
class3\4d_class3_500_02.csv;FFD_prod;elem;nincs;278;0.0952
class3\4d_class3_500_02.csv;FFD_avg;elem;nincs;278;0.0899
class3\4d_class3_500_02.csv;FFD_sum;lada;nincs;278;0.0909
class3\4d_class3_500_02.csv;FFD_prod;lada;nincs;278;0.0916
class3\4d_class3_500_02.csv;FFD_avg;lada;nincs;278;0.0856
class3\4d_class3_500_02.csv;dot_product1;lada;average;278;1.2313
class3\4d_class3_500_02.csv;dot_product1;lada;exponential;278;1.2438
class3\4d_class3_500_02.csv;dot_product1;lada;reciprocal_average;278;1.2723
class3\4d_class3_500_02.csv;dot_product2;lada;average;280;1.7542
class3\4d_class3_500_02.csv;dot_product2;lada;exponential;281;1.7809
class3\4d_class3_500_02.csv;dot_product2;lada;reciprocal_average;291;1.8144
class3\4d_class3_500_02.csv;l2_norm_of_slacks;lada;average;278;1.288
class3\4d_class3_500_02.csv;l2_norm_of_slacks;lada;exponential;278;1.2597
class3\4d_class3_500_02.csv;l2_norm_of_slacks;lada;reciprocal_average;278;1.2725
class3\4d_class3_500_03.csv;FFD_sum;elem;nincs;271;0.0838
class3\4d_class3_500_03.csv;FFD_prod;elem;nincs;272;0.086
class3\4d_class3_500_03.csv;FFD_avg;elem;nincs;271;0.0864
class3\4d_class3_500_03.csv;FFD_sum;lada;nincs;271;0.0885
class3\4d_class3_500_03.csv;FFD_prod;lada;nincs;272;0.0903
class3\4d_class3_500_03.csv;FFD_avg;lada;nincs;271;0.0879
class3\4d_class3_500_03.csv;dot_product1;lada;average;271;1.2401
class3\4d_class3_500_03.csv;dot_product1;lada;exponential;271;1.235
class3\4d_class3_500_03.csv;dot_product1;lada;reciprocal_average;271;1.2564
class3\4d_class3_500_03.csv;dot_product2;lada;average;274;1.6891
class3\4d_class3_500_03.csv;dot_product2;lada;exponential;274;1.6915
class3\4d_class3_500_03.csv;dot_product2;lada;reciprocal_average;274;2.1628
class3\4d_class3_500_03.csv;l2_norm_of_slacks;lada;average;271;1.2244
class3\4d_class3_500_03.csv;l2_norm_of_slacks;lada;exponential;271;1.202
class3\4d_class3_500_03.csv;l2_norm_of_slacks;lada;reciprocal_average;272;1.2028
class3\4d_class3_500_04.csv;FFD_sum;elem;nincs;279;0.0928
class3\4d_class3_500_04.csv;FFD_prod;elem;nincs;278;0.0896
class3\4d_class3_500_04.csv;FFD_avg;elem;nincs;279;0.092
class3\4d_class3_500_04.csv;FFD_sum;lada;nincs;279;0.0974
class3\4d_class3_500_04.csv;FFD_prod;lada;nincs;278;0.0987
class3\4d_class3_500_04.csv;FFD_avg;lada;nincs;279;0.0885
class3\4d_class3_500_04.csv;dot_product1;lada;average;278;1.4401
class3\4d_class3_500_04.csv;dot_product1;lada;exponential;278;1.3287
class3\4d_class3_500_04.csv;dot_product1;lada;reciprocal_average;279;1.3587
class3\4d_class3_500_04.csv;dot_product2;lada;average;282;2.0141
class3\4d_class3_500_04.csv;dot_product2;lada;exponential;282;1.8824
class3\4d_class3_500_04.csv;dot_product2;lada;reciprocal_average;282;1.9339
class3\4d_class3_500_04.csv;l2_norm_of_slacks;lada;average;278;1.3422
class3\4d_class3_500_04.csv;l2_norm_of_slacks;lada;exponential;278;1.3737
class3\4d_class3_500_04.csv;l2_norm_of_slacks;lada;reciprocal_average;279;1.4814
class4\4d_class4_1000_01.csv;FFD_sum;elem;nincs;338;0.2906
class4\4d_class4_1000_01.csv;FFD_prod;elem;nincs;338;0.2961
class4\4d_class4_1000_01.csv;FFD_avg;elem;nincs;338;0.3024
class4\4d_class4_1000_01.csv;FFD_sum;lada;nincs;338;0.3186
class4\4d_class4_1000_01.csv;FFD_prod;lada;nincs;338;0.3095
class4\4d_class4_1000_01.csv;FFD_avg;lada;nincs;338;0.3039
class4\4d_class4_1000_01.csv;dot_product1;lada;average;328;6.4831
class4\4d_class4_1000_01.csv;dot_product1;lada;exponential;328;6.1889
class4\4d_class4_1000_01.csv;dot_product1;lada;reciprocal_average;329;6.2803
class4\4d_class4_1000_01.csv;dot_product2;lada;average;336;9.2704
class4\4d_class4_1000_01.csv;dot_product2;lada;exponential;336;9.2231
class4\4d_class4_1000_01.csv;dot_product2;lada;reciprocal_average;336;10.182
class4\4d_class4_1000_01.csv;l2_norm_of_slacks;lada;average;328;6.4765
class4\4d_class4_1000_01.csv;l2_norm_of_slacks;lada;exponential;328;6.2775
class4\4d_class4_1000_01.csv;l2_norm_of_slacks;lada;reciprocal_average;328;6.5061
class4\4d_class4_1000_02.csv;FFD_sum;elem;nincs;336;0.346
class4\4d_class4_1000_02.csv;FFD_prod;elem;nincs;340;0.2993
class4\4d_class4_1000_02.csv;FFD_avg;elem;nincs;336;0.3031
class4\4d_class4_1000_02.csv;FFD_sum;lada;nincs;336;0.302
class4\4d_class4_1000_02.csv;FFD_prod;lada;nincs;340;0.3352
class4\4d_class4_1000_02.csv;FFD_avg;lada;nincs;336;0.2973
class4\4d_class4_1000_02.csv;dot_product1;lada;average;330;6.2033
class4\4d_class4_1000_02.csv;dot_product1;lada;exponential;330;6.3594
class4\4d_class4_1000_02.csv;dot_product1;lada;reciprocal_average;331;6.3592
class4\4d_class4_1000_02.csv;dot_product2;lada;average;338;10.7241
class4\4d_class4_1000_02.csv;dot_product2;lada;exponential;339;9.8836
class4\4d_class4_1000_02.csv;dot_product2;lada;reciprocal_average;338;11.778
class4\4d_class4_1000_02.csv;l2_norm_of_slacks;lada;average;330;6.1709
class4\4d_class4_1000_02.csv;l2_norm_of_slacks;lada;exponential;331;6.3825
class4\4d_class4_1000_02.csv;l2_norm_of_slacks;lada;reciprocal_average;330;6.6422
class4\4d_class4_1000_03.csv;FFD_sum;elem;nincs;338;0.3179
class4\4d_class4_1000_03.csv;FFD_prod;elem;nincs;340;0.3102
class4\4d_class4_1000_03.csv;FFD_avg;elem;nincs;338;0.3246
class4\4d_class4_1000_03.csv;FFD_sum;lada;nincs;338;0.3106
class4\4d_class4_1000_03.csv;FFD_prod;lada;nincs;340;0.3071
class4\4d_class4_1000_03.csv;FFD_avg;lada;nincs;338;0.3257
class4\4d_class4_1000_03.csv;dot_product1;lada;average;329;6.2937
class4\4d_class4_1000_03.csv;dot_product1;lada;exponential;330;6.1831
class4\4d_class4_1000_03.csv;dot_product1;lada;reciprocal_average;330;6.3596
class4\4d_class4_1000_03.csv;dot_product2;lada;average;339;11.7688
class4\4d_class4_1000_03.csv;dot_product2;lada;exponential;339;9.2455
class4\4d_class4_1000_03.csv;dot_product2;lada;reciprocal_average;343;9.3852
class4\4d_class4_1000_03.csv;l2_norm_of_slacks;lada;average;329;6.5045
class4\4d_class4_1000_03.csv;l2_norm_of_slacks;lada;exponential;329;6.7879
class4\4d_class4_1000_03.csv;l2_norm_of_slacks;lada;reciprocal_average;330;6.609
class4\4d_class4_1000_04.csv;FFD_sum;elem;nincs;340;0.3086
class4\4d_class4_1000_04.csv;FFD_prod;elem;nincs;341;0.265
class4\4d_class4_1000_04.csv;FFD_avg;elem;nincs;340;0.2827
class4\4d_class4_1000_04.csv;FFD_sum;lada;nincs;340;0.2602
class4\4d_class4_1000_04.csv;FFD_prod;lada;nincs;341;0.3384
class4\4d_class4_1000_04.csv;FFD_avg;lada;nincs;340;0.3071
class4\4d_class4_1000_04.csv;dot_product1;lada;average;333;6.5724
class4\4d_class4_1000_04.csv;dot_product1;lada;exponential;332;6.5428
class4\4d_class4_1000_04.csv;dot_product1;lada;reciprocal_average;333;8.5158
class4\4d_class4_1000_04.csv;dot_product2;lada;average;342;9.4871
class4\4d_class4_1000_04.csv;dot_product2;lada;exponential;342;9.4401
class4\4d_class4_1000_04.csv;dot_product2;lada;reciprocal_average;348;10.0177
class4\4d_class4_1000_04.csv;l2_norm_of_slacks;lada;average;333;1212.0211
class4\4d_class4_1000_04.csv;l2_norm_of_slacks;lada;exponential;333;36.2762
class4\4d_class4_1000_04.csv;l2_norm_of_slacks;lada;reciprocal_average;333;5.7623
class4\4d_class4_100_01.csv;FFD_sum;elem;nincs;35;0.0033
class4\4d_class4_100_01.csv;FFD_prod;elem;nincs;35;0.0031
class4\4d_class4_100_01.csv;FFD_avg;elem;nincs;35;0.0029
class4\4d_class4_100_01.csv;FFD_sum;lada;nincs;35;0.0028
class4\4d_class4_100_01.csv;FFD_prod;lada;nincs;35;0.003
class4\4d_class4_100_01.csv;FFD_avg;lada;nincs;35;0.0027
class4\4d_class4_100_01.csv;dot_product1;lada;average;34;0.0616
class4\4d_class4_100_01.csv;dot_product1;lada;exponential;35;0.0623
class4\4d_class4_100_01.csv;dot_product1;lada;reciprocal_average;35;0.0497
class4\4d_class4_100_01.csv;dot_product2;lada;average;36;0.0827
class4\4d_class4_100_01.csv;dot_product2;lada;exponential;36;0.0933
class4\4d_class4_100_01.csv;dot_product2;lada;reciprocal_average;35;0.086
class4\4d_class4_100_01.csv;l2_norm_of_slacks;lada;average;34;0.0507
class4\4d_class4_100_01.csv;l2_norm_of_slacks;lada;exponential;34;0.0527
class4\4d_class4_100_01.csv;l2_norm_of_slacks;lada;reciprocal_average;34;0.0536
class4\4d_class4_100_02.csv;FFD_sum;elem;nincs;36;0.0024
class4\4d_class4_100_02.csv;FFD_prod;elem;nincs;37;0.0026
class4\4d_class4_100_02.csv;FFD_avg;elem;nincs;36;0.0024
class4\4d_class4_100_02.csv;FFD_sum;lada;nincs;36;0.0023
class4\4d_class4_100_02.csv;FFD_prod;lada;nincs;37;0.0032
class4\4d_class4_100_02.csv;FFD_avg;lada;nincs;36;0.0029
class4\4d_class4_100_02.csv;dot_product1;lada;average;36;0.0502
class4\4d_class4_100_02.csv;dot_product1;lada;exponential;36;0.0547
class4\4d_class4_100_02.csv;dot_product1;lada;reciprocal_average;36;0.0559
class4\4d_class4_100_02.csv;dot_product2;lada;average;37;0.0824
class4\4d_class4_100_02.csv;dot_product2;lada;exponential;37;0.0828
class4\4d_class4_100_02.csv;dot_product2;lada;reciprocal_average;37;0.0791
class4\4d_class4_100_02.csv;l2_norm_of_slacks;lada;average;36;0.0544
class4\4d_class4_100_02.csv;l2_norm_of_slacks;lada;exponential;36;0.0521
class4\4d_class4_100_02.csv;l2_norm_of_slacks;lada;reciprocal_average;36;0.0552
class4\4d_class4_100_03.csv;FFD_sum;elem;nincs;36;0.0028
class4\4d_class4_100_03.csv;FFD_prod;elem;nincs;36;0.0028
class4\4d_class4_100_03.csv;FFD_avg;elem;nincs;36;0.0026
class4\4d_class4_100_03.csv;FFD_sum;lada;nincs;36;0.0025
class4\4d_class4_100_03.csv;FFD_prod;lada;nincs;36;0.0028
class4\4d_class4_100_03.csv;FFD_avg;lada;nincs;36;0.003
class4\4d_class4_100_03.csv;dot_product1;lada;average;36;0.053
class4\4d_class4_100_03.csv;dot_product1;lada;exponential;36;0.0519
class4\4d_class4_100_03.csv;dot_product1;lada;reciprocal_average;35;0.0551
class4\4d_class4_100_03.csv;dot_product2;lada;average;37;0.0766
class4\4d_class4_100_03.csv;dot_product2;lada;exponential;36;0.0758
class4\4d_class4_100_03.csv;dot_product2;lada;reciprocal_average;36;0.0783
class4\4d_class4_100_03.csv;l2_norm_of_slacks;lada;average;36;0.0536
class4\4d_class4_100_03.csv;l2_norm_of_slacks;lada;exponential;36;0.0529
class4\4d_class4_100_03.csv;l2_norm_of_slacks;lada;reciprocal_average;36;0.0554
class4\4d_class4_100_04.csv;FFD_sum;elem;nincs;38;0.0026
class4\4d_class4_100_04.csv;FFD_prod;elem;nincs;38;0.0026
class4\4d_class4_100_04.csv;FFD_avg;elem;nincs;38;0.0024
class4\4d_class4_100_04.csv;FFD_sum;lada;nincs;38;0.0024
class4\4d_class4_100_04.csv;FFD_prod;lada;nincs;38;0.0027
class4\4d_class4_100_04.csv;FFD_avg;lada;nincs;38;0.0027
class4\4d_class4_100_04.csv;dot_product1;lada;average;37;0.0465
class4\4d_class4_100_04.csv;dot_product1;lada;exponential;37;0.0478
class4\4d_class4_100_04.csv;dot_product1;lada;reciprocal_average;37;0.0512
class4\4d_class4_100_04.csv;dot_product2;lada;average;39;0.0775
class4\4d_class4_100_04.csv;dot_product2;lada;exponential;38;0.0743
class4\4d_class4_100_04.csv;dot_product2;lada;reciprocal_average;38;0.0773
class4\4d_class4_100_04.csv;l2_norm_of_slacks;lada;average;37;0.0512
class4\4d_class4_100_04.csv;l2_norm_of_slacks;lada;exponential;37;0.056
class4\4d_class4_100_04.csv;l2_norm_of_slacks;lada;reciprocal_average;37;0.0624
class4\4d_class4_500_01.csv;FFD_sum;elem;nincs;172;0.0602
class4\4d_class4_500_01.csv;FFD_prod;elem;nincs;172;0.0605
class4\4d_class4_500_01.csv;FFD_avg;elem;nincs;172;0.0568
class4\4d_class4_500_01.csv;FFD_sum;lada;nincs;172;0.0575
class4\4d_class4_500_01.csv;FFD_prod;lada;nincs;172;0.0604
class4\4d_class4_500_01.csv;FFD_avg;lada;nincs;172;0.0603
class4\4d_class4_500_01.csv;dot_product1;lada;average;171;1.2371
class4\4d_class4_500_01.csv;dot_product1;lada;exponential;170;1.2005
class4\4d_class4_500_01.csv;dot_product1;lada;reciprocal_average;171;1.3081
class4\4d_class4_500_01.csv;dot_product2;lada;average;176;2.0761
class4\4d_class4_500_01.csv;dot_product2;lada;exponential;176;1.9302
class4\4d_class4_500_01.csv;dot_product2;lada;reciprocal_average;176;2.0149
class4\4d_class4_500_01.csv;l2_norm_of_slacks;lada;average;170;1.2801
class4\4d_class4_500_01.csv;l2_norm_of_slacks;lada;exponential;171;1.2127
class4\4d_class4_500_01.csv;l2_norm_of_slacks;lada;reciprocal_average;170;1.241
class4\4d_class4_500_02.csv;FFD_sum;elem;nincs;172;0.0606
class4\4d_class4_500_02.csv;FFD_prod;elem;nincs;173;0.0644
class4\4d_class4_500_02.csv;FFD_avg;elem;nincs;172;0.0673
class4\4d_class4_500_02.csv;FFD_sum;lada;nincs;172;0.0589
class4\4d_class4_500_02.csv;FFD_prod;lada;nincs;173;0.0618
class4\4d_class4_500_02.csv;FFD_avg;lada;nincs;172;0.0606
class4\4d_class4_500_02.csv;dot_product1;lada;average;170;1.2236
class4\4d_class4_500_02.csv;dot_product1;lada;exponential;169;1.2109
class4\4d_class4_500_02.csv;dot_product1;lada;reciprocal_average;169;1.2496
class4\4d_class4_500_02.csv;dot_product2;lada;average;174;1.853
class4\4d_class4_500_02.csv;dot_product2;lada;exponential;174;1.8029
class4\4d_class4_500_02.csv;dot_product2;lada;reciprocal_average;173;1.884
class4\4d_class4_500_02.csv;l2_norm_of_slacks;lada;average;170;1.278
class4\4d_class4_500_02.csv;l2_norm_of_slacks;lada;exponential;169;1.3229
class4\4d_class4_500_02.csv;l2_norm_of_slacks;lada;reciprocal_average;170;1.4277
class4\4d_class4_500_03.csv;FFD_sum;elem;nincs;170;0.0725
class4\4d_class4_500_03.csv;FFD_prod;elem;nincs;171;0.0724
class4\4d_class4_500_03.csv;FFD_avg;elem;nincs;170;0.0631
class4\4d_class4_500_03.csv;FFD_sum;lada;nincs;170;0.0706
class4\4d_class4_500_03.csv;FFD_prod;lada;nincs;171;0.0778
class4\4d_class4_500_03.csv;FFD_avg;lada;nincs;170;0.0765
class4\4d_class4_500_03.csv;dot_product1;lada;average;167;1.4123
class4\4d_class4_500_03.csv;dot_product1;lada;exponential;167;1.5253
class4\4d_class4_500_03.csv;dot_product1;lada;reciprocal_average;167;1.395
class4\4d_class4_500_03.csv;dot_product2;lada;average;171;2.0057
class4\4d_class4_500_03.csv;dot_product2;lada;exponential;172;2.0277
class4\4d_class4_500_03.csv;dot_product2;lada;reciprocal_average;171;2.0214
class4\4d_class4_500_03.csv;l2_norm_of_slacks;lada;average;167;1.2972
class4\4d_class4_500_03.csv;l2_norm_of_slacks;lada;exponential;167;1.2844
class4\4d_class4_500_03.csv;l2_norm_of_slacks;lada;reciprocal_average;167;1.3746
class4\4d_class4_500_04.csv;FFD_sum;elem;nincs;171;0.0716
class4\4d_class4_500_04.csv;FFD_prod;elem;nincs;171;0.0718
class4\4d_class4_500_04.csv;FFD_avg;elem;nincs;171;0.0653
class4\4d_class4_500_04.csv;FFD_sum;lada;nincs;171;0.0709
class4\4d_class4_500_04.csv;FFD_prod;lada;nincs;171;0.0709
class4\4d_class4_500_04.csv;FFD_avg;lada;nincs;171;0.0692
class4\4d_class4_500_04.csv;dot_product1;lada;average;168;1.3314
class4\4d_class4_500_04.csv;dot_product1;lada;exponential;168;1.2837
class4\4d_class4_500_04.csv;dot_product1;lada;reciprocal_average;167;1.2717
class4\4d_class4_500_04.csv;dot_product2;lada;average;173;2.0039
class4\4d_class4_500_04.csv;dot_product2;lada;exponential;172;1.9698
class4\4d_class4_500_04.csv;dot_product2;lada;reciprocal_average;172;2.0279
class4\4d_class4_500_04.csv;l2_norm_of_slacks;lada;average;168;1.3489
class4\4d_class4_500_04.csv;l2_norm_of_slacks;lada;exponential;168;1.3116
class4\4d_class4_500_04.csv;l2_norm_of_slacks;lada;reciprocal_average;168;1.3149
class5\4d_class5_1000_01.csv;FFD_sum;elem;nincs;366;0.2477
class5\4d_class5_1000_01.csv;FFD_prod;elem;nincs;367;0.2068
class5\4d_class5_1000_01.csv;FFD_avg;elem;nincs;366;0.2169
class5\4d_class5_1000_01.csv;FFD_sum;lada;nincs;366;0.2214
class5\4d_class5_1000_01.csv;FFD_prod;lada;nincs;367;0.2354
class5\4d_class5_1000_01.csv;FFD_avg;lada;nincs;366;0.2481
class5\4d_class5_1000_01.csv;dot_product1;lada;average;361;4.0009
class5\4d_class5_1000_01.csv;dot_product1;lada;exponential;363;3.9051
class5\4d_class5_1000_01.csv;dot_product1;lada;reciprocal_average;361;4.2281
